Level	Rule Name	Subject	Property	Value
WARN	missing_definition	PHIPO:0000296	IAO:0000600		
WARN	missing_definition	PHIPO:0000297	IAO:0000115		
WARN	missing_definition	PHIPO:0000297	IAO:0000600		
WARN	missing_definition	PHIPO:0000298	IAO:0000115		
WARN	missing_definition	PHIPO:0000298	IAO:0000600		
WARN	missing_definition	PHIPO:0000299	IAO:0000115		
WARN	missing_definition	PHIPO:0000299	IAO:0000600		
WARN	missing_definition	PHIPO:0000300	IAO:0000115		
WARN	missing_definition	PHIPO:0000300	IAO:0000600		
WARN	missing_definition	PHIPO:0000301	IAO:0000115		
WARN	missing_definition	PHIPO:0000301	IAO:0000600		
WARN	missing_definition	PHIPO:0000302	IAO:0000115		
WARN	missing_definition	PHIPO:0000302	IAO:0000600		
WARN	missing_definition	PHIPO:0000303	IAO:0000115		
WARN	missing_definition	PHIPO:0000303	IAO:0000600		
WARN	missing_definition	PHIPO:0000304	IAO:0000115		
WARN	missing_definition	PHIPO:0000304	IAO:0000600		
WARN	missing_definition	PHIPO:0000305	IAO:0000600		
WARN	missing_definition	PHIPO:0000306	IAO:0000600		
WARN	missing_definition	PHIPO:0000307	IAO:0000600		
WARN	missing_definition	PHIPO:0000308	IAO:0000600		
WARN	missing_definition	PHIPO:0000309	IAO:0000600		
WARN	missing_definition	PHIPO:0000310	IAO:0000600		
WARN	missing_definition	PHIPO:0000311	IAO:0000600		
WARN	missing_definition	PHIPO:0000312	IAO:0000600		
WARN	missing_definition	PHIPO:0000313	IAO:0000600		
WARN	missing_definition	PHIPO:0000314	IAO:0000600		
WARN	missing_definition	PHIPO:0000315	IAO:0000600		
WARN	missing_definition	PHIPO:0000316	IAO:0000600		
WARN	missing_definition	PHIPO:0000317	IAO:0000600		
WARN	missing_definition	PHIPO:0000318	IAO:0000600		
WARN	missing_definition	PHIPO:0000319	IAO:0000600		
WARN	missing_definition	PHIPO:0000320	IAO:0000600		
WARN	missing_definition	PHIPO:0000321	IAO:0000600		
WARN	missing_definition	PHIPO:0000322	IAO:0000600		
WARN	missing_definition	PHIPO:0000323	IAO:0000600		
WARN	missing_definition	PHIPO:0000324	IAO:0000600		
WARN	missing_definition	PHIPO:0000325	IAO:0000600		
WARN	missing_definition	PHIPO:0000326	IAO:0000600		
WARN	missing_definition	PHIPO:0000327	IAO:0000600		
WARN	missing_definition	PHIPO:0000328	IAO:0000115		
WARN	missing_definition	PHIPO:0000328	IAO:0000600		
WARN	missing_definition	PHIPO:0000329	IAO:0000600		
WARN	missing_definition	PHIPO:0000330	IAO:0000600		
WARN	missing_definition	PHIPO:0000331	IAO:0000115		
WARN	missing_definition	PHIPO:0000331	IAO:0000600		
WARN	missing_definition	PHIPO:0000332	IAO:0000115		
WARN	missing_definition	PHIPO:0000332	IAO:0000600		
WARN	missing_definition	PHIPO:0000333	IAO:0000115		
WARN	missing_definition	PHIPO:0000333	IAO:0000600		
WARN	missing_definition	PHIPO:0000334	IAO:0000115		
WARN	missing_definition	PHIPO:0000334	IAO:0000600		
WARN	missing_definition	PHIPO:0000335	IAO:0000115		
WARN	missing_definition	PHIPO:0000335	IAO:0000600		
WARN	missing_definition	PHIPO:0000336	IAO:0000115		
WARN	missing_definition	PHIPO:0000336	IAO:0000600		
WARN	missing_definition	PHIPO:0000337	IAO:0000115		
WARN	missing_definition	PHIPO:0000337	IAO:0000600		
WARN	missing_definition	PHIPO:0000338	IAO:0000115		
WARN	missing_definition	PHIPO:0000338	IAO:0000600		
WARN	missing_definition	PHIPO:0000339	IAO:0000115		
WARN	missing_definition	PHIPO:0000339	IAO:0000600		
WARN	missing_definition	PHIPO:0000340	IAO:0000115		
WARN	missing_definition	PHIPO:0000340	IAO:0000600		
WARN	missing_definition	PHIPO:0000341	IAO:0000115		
WARN	missing_definition	PHIPO:0000341	IAO:0000600		
WARN	missing_definition	PHIPO:0000342	IAO:0000115		
WARN	missing_definition	PHIPO:0000342	IAO:0000600		
WARN	missing_definition	PHIPO:0000343	IAO:0000115		
WARN	missing_definition	PHIPO:0000343	IAO:0000600		
WARN	missing_definition	PHIPO:0000344	IAO:0000115		
WARN	missing_definition	PHIPO:0000344	IAO:0000600		
WARN	missing_definition	PHIPO:0000345	IAO:0000115		
WARN	missing_definition	PHIPO:0000345	IAO:0000600		
WARN	missing_definition	PHIPO:0000346	IAO:0000115		
WARN	missing_definition	PHIPO:0000346	IAO:0000600		
WARN	missing_definition	PHIPO:0000347	IAO:0000115		
WARN	missing_definition	PHIPO:0000347	IAO:0000600		
WARN	missing_definition	PHIPO:0000348	IAO:0000115		
WARN	missing_definition	PHIPO:0000348	IAO:0000600		
WARN	missing_definition	PHIPO:0000349	IAO:0000115		
WARN	missing_definition	PHIPO:0000349	IAO:0000600		
WARN	missing_definition	PHIPO:0000350	IAO:0000115		
WARN	missing_definition	PHIPO:0000350	IAO:0000600		
WARN	missing_definition	PHIPO:0000351	IAO:0000115		
WARN	missing_definition	PHIPO:0000351	IAO:0000600		
WARN	missing_definition	PHIPO:0000352	IAO:0000115		
WARN	missing_definition	PHIPO:0000352	IAO:0000600		
WARN	missing_definition	PHIPO:0000353	IAO:0000115		
WARN	missing_definition	PHIPO:0000353	IAO:0000600		
WARN	missing_definition	PHIPO:0000354	IAO:0000115		
WARN	missing_definition	PHIPO:0000354	IAO:0000600		
WARN	missing_definition	PHIPO:0000355	IAO:0000115		
WARN	missing_definition	PHIPO:0000355	IAO:0000600		
WARN	missing_definition	PHIPO:0000356	IAO:0000115		
WARN	missing_definition	PHIPO:0000356	IAO:0000600		
WARN	missing_definition	PHIPO:0000357	IAO:0000115		
WARN	missing_definition	PHIPO:0000357	IAO:0000600		
WARN	missing_definition	PHIPO:0000358	IAO:0000115		
WARN	missing_definition	PHIPO:0000358	IAO:0000600		
WARN	missing_definition	PHIPO:0000359	IAO:0000115		
WARN	missing_definition	PHIPO:0000359	IAO:0000600		
WARN	missing_definition	PHIPO:0000360	IAO:0000115		
WARN	missing_definition	PHIPO:0000360	IAO:0000600		
WARN	missing_definition	PHIPO:0000361	IAO:0000115		
WARN	missing_definition	PHIPO:0000361	IAO:0000600		
WARN	missing_definition	PHIPO:0000362	IAO:0000115		
WARN	missing_definition	PHIPO:0000362	IAO:0000600		
WARN	missing_definition	PHIPO:0000363	IAO:0000115		
WARN	missing_definition	PHIPO:0000363	IAO:0000600		
WARN	missing_definition	PHIPO:0000364	IAO:0000115		
WARN	missing_definition	PHIPO:0000364	IAO:0000600		
WARN	missing_definition	PHIPO:0000365	IAO:0000115		
WARN	missing_definition	PHIPO:0000365	IAO:0000600		
WARN	missing_definition	PHIPO:0000366	IAO:0000115		
WARN	missing_definition	PHIPO:0000366	IAO:0000600		
WARN	missing_definition	PHIPO:0000367	IAO:0000115		
WARN	missing_definition	PHIPO:0000367	IAO:0000600		
WARN	missing_definition	PHIPO:0000368	IAO:0000115		
WARN	missing_definition	PHIPO:0000368	IAO:0000600		
WARN	missing_definition	PHIPO:0000369	IAO:0000115		
WARN	missing_definition	PHIPO:0000369	IAO:0000600		
WARN	missing_definition	PHIPO:0000370	IAO:0000115		
WARN	missing_definition	PHIPO:0000370	IAO:0000600		
WARN	missing_definition	PHIPO:0000371	IAO:0000115		
WARN	missing_definition	PHIPO:0000371	IAO:0000600		
WARN	missing_definition	PHIPO:0000372	IAO:0000115		
WARN	missing_definition	PHIPO:0000372	IAO:0000600		
WARN	missing_definition	PHIPO:0000373	IAO:0000115		
WARN	missing_definition	PHIPO:0000373	IAO:0000600		
WARN	missing_definition	PHIPO:0000374	IAO:0000115		
WARN	missing_definition	PHIPO:0000374	IAO:0000600		
WARN	missing_definition	PHIPO:0000375	IAO:0000115		
WARN	missing_definition	PHIPO:0000375	IAO:0000600		
WARN	missing_definition	PHIPO:0000376	IAO:0000115		
WARN	missing_definition	PHIPO:0000376	IAO:0000600		
WARN	missing_definition	PHIPO:0000377	IAO:0000600		
WARN	missing_definition	PHIPO:0000378	IAO:0000600		
WARN	missing_definition	PHIPO:0000379	IAO:0000115		
WARN	missing_definition	PHIPO:0000379	IAO:0000600		
WARN	missing_definition	PHIPO:0000380	IAO:0000600		
WARN	missing_definition	PHIPO:0000381	IAO:0000600		
WARN	missing_definition	PHIPO:0000382	IAO:0000600		
WARN	missing_definition	PHIPO:0000383	IAO:0000600		
WARN	missing_definition	PHIPO:0000384	IAO:0000600		
WARN	missing_definition	PHIPO:0000385	IAO:0000600		
WARN	missing_definition	PHIPO:0000386	IAO:0000600		
WARN	missing_definition	PHIPO:0000387	IAO:0000600		
WARN	missing_definition	PHIPO:0000388	IAO:0000600		
WARN	missing_definition	PHIPO:0000389	IAO:0000600		
WARN	missing_definition	PHIPO:0000390	IAO:0000600		
WARN	missing_definition	PHIPO:0000391	IAO:0000600		
WARN	missing_definition	PHIPO:0000392	IAO:0000600		
WARN	missing_definition	PHIPO:0000393	IAO:0000600		
WARN	missing_definition	PHIPO:0000394	IAO:0000600		
WARN	missing_definition	PHIPO:0000395	IAO:0000600		
WARN	missing_definition	PHIPO:0000396	IAO:0000600		
WARN	missing_definition	PHIPO:0000397	IAO:0000600		
WARN	missing_definition	PHIPO:0000398	IAO:0000600		
WARN	missing_definition	PHIPO:0000399	IAO:0000115		
WARN	missing_definition	PHIPO:0000399	IAO:0000600		
WARN	missing_definition	PHIPO:0000400	IAO:0000115		
WARN	missing_definition	PHIPO:0000400	IAO:0000600		
WARN	missing_definition	PHIPO:0000401	IAO:0000115		
WARN	missing_definition	PHIPO:0000401	IAO:0000600		
WARN	missing_definition	PHIPO:0000402	IAO:0000115		
WARN	missing_definition	PHIPO:0000402	IAO:0000600		
WARN	missing_definition	PHIPO:0000403	IAO:0000115		
WARN	missing_definition	PHIPO:0000403	IAO:0000600		
WARN	missing_definition	PHIPO:0000404	IAO:0000115		
WARN	missing_definition	PHIPO:0000404	IAO:0000600		
WARN	missing_definition	PHIPO:0000405	IAO:0000600		
WARN	missing_definition	PHIPO:0000406	IAO:0000115		
WARN	missing_definition	PHIPO:0000406	IAO:0000600		
WARN	missing_definition	PHIPO:0000407	IAO:0000115		
WARN	missing_definition	PHIPO:0000407	IAO:0000600		
WARN	missing_definition	PHIPO:0000408	IAO:0000115		
WARN	missing_definition	PHIPO:0000408	IAO:0000600		
WARN	missing_definition	PHIPO:0000409	IAO:0000600		
WARN	missing_definition	PHIPO:0000410	IAO:0000115		
WARN	missing_definition	PHIPO:0000410	IAO:0000600		
WARN	missing_definition	PHIPO:0000411	IAO:0000115		
WARN	missing_definition	PHIPO:0000411	IAO:0000600		
WARN	missing_definition	PHIPO:0000412	IAO:0000600		
WARN	missing_definition	PHIPO:0000413	IAO:0000600		
WARN	missing_definition	PHIPO:0000414	IAO:0000600		
WARN	missing_definition	PHIPO:0000415	IAO:0000600		
WARN	missing_definition	PHIPO:0000416	IAO:0000600		
WARN	missing_definition	PHIPO:0000417	IAO:0000115		
WARN	missing_definition	PHIPO:0000417	IAO:0000600		
WARN	missing_definition	PHIPO:0000418	IAO:0000600		
WARN	missing_definition	PHIPO:0000419	IAO:0000600		
WARN	missing_definition	PHIPO:0000420	IAO:0000600		
WARN	missing_definition	PHIPO:0000421	IAO:0000600		
WARN	missing_definition	PHIPO:0000422	IAO:0000600		
WARN	missing_definition	PHIPO:0000423	IAO:0000600		
WARN	missing_definition	PHIPO:0000424	IAO:0000600		
WARN	missing_definition	PHIPO:0000425	IAO:0000115		
WARN	missing_definition	PHIPO:0000425	IAO:0000600		
WARN	missing_definition	PHIPO:0000426	IAO:0000115		
WARN	missing_definition	PHIPO:0000426	IAO:0000600		
WARN	missing_definition	PHIPO:0000427	IAO:0000115		
WARN	missing_definition	PHIPO:0000427	IAO:0000600		
WARN	missing_definition	PHIPO:0000428	IAO:0000115		
WARN	missing_definition	PHIPO:0000428	IAO:0000600		
WARN	missing_definition	PHIPO:0000429	IAO:0000115		
WARN	missing_definition	PHIPO:0000429	IAO:0000600		
WARN	missing_definition	PHIPO:0000430	IAO:0000600		
WARN	missing_definition	PHIPO:0000431	IAO:0000600		
WARN	missing_definition	PHIPO:0000432	IAO:0000600		
WARN	missing_definition	PHIPO:0000433	IAO:0000600		
WARN	missing_definition	PHIPO:0000434	IAO:0000600		
WARN	missing_definition	PHIPO:0000435	IAO:0000600		
WARN	missing_definition	PHIPO:0000436	IAO:0000600		
WARN	missing_definition	PHIPO:0000437	IAO:0000600		
WARN	missing_definition	PHIPO:0000438	IAO:0000600		
WARN	missing_definition	PHIPO:0000439	IAO:0000115		
WARN	missing_definition	PHIPO:0000439	IAO:0000600		
WARN	missing_definition	PHIPO:0000440	IAO:0000115		
WARN	missing_definition	PHIPO:0000440	IAO:0000600		
WARN	missing_definition	PHIPO:0000441	IAO:0000115		
WARN	missing_definition	PHIPO:0000441	IAO:0000600		
WARN	missing_definition	PHIPO:0000442	IAO:0000115		
WARN	missing_definition	PHIPO:0000442	IAO:0000600		
WARN	missing_definition	PHIPO:0000443	IAO:0000115		
WARN	missing_definition	PHIPO:0000443	IAO:0000600		
WARN	missing_definition	PHIPO:0000444	IAO:0000115		
WARN	missing_definition	PHIPO:0000444	IAO:0000600		
WARN	missing_definition	PHIPO:0000445	IAO:0000115		
WARN	missing_definition	PHIPO:0000445	IAO:0000600		
WARN	missing_definition	PHIPO:0000446	IAO:0000115		
WARN	missing_definition	PHIPO:0000446	IAO:0000600		
WARN	missing_definition	PHIPO:0000447	IAO:0000115		
WARN	missing_definition	PHIPO:0000447	IAO:0000600		
WARN	missing_definition	PHIPO:0000448	IAO:0000115		
WARN	missing_definition	PHIPO:0000448	IAO:0000600		
WARN	missing_definition	PHIPO:0000449	IAO:0000115		
WARN	missing_definition	PHIPO:0000449	IAO:0000600		
WARN	missing_definition	PHIPO:0000450	IAO:0000600		
WARN	missing_definition	PHIPO:0000461	IAO:0000600		
WARN	missing_definition	PHIPO:0000462	IAO:0000115		
WARN	missing_definition	PHIPO:0000462	IAO:0000600		
WARN	missing_definition	PHIPO:0000463	IAO:0000600		
WARN	missing_definition	PHIPO:0000464	IAO:0000600		
WARN	missing_definition	PHIPO:0000465	IAO:0000115		
WARN	missing_definition	PHIPO:0000465	IAO:0000600		
WARN	missing_definition	PHIPO:0000466	IAO:0000600		
WARN	missing_definition	PHIPO:0000467	IAO:0000115		
WARN	missing_definition	PHIPO:0000467	IAO:0000600		
WARN	missing_definition	PHIPO:0000468	IAO:0000115		
WARN	missing_definition	PHIPO:0000468	IAO:0000600		
WARN	missing_definition	PHIPO:0000469	IAO:0000115		
WARN	missing_definition	PHIPO:0000469	IAO:0000600		
WARN	missing_definition	PHIPO:0000470	IAO:0000115		
WARN	missing_definition	PHIPO:0000470	IAO:0000600		
WARN	missing_definition	PHIPO:0000471	IAO:0000115		
WARN	missing_definition	PHIPO:0000471	IAO:0000600		
WARN	missing_definition	PHIPO:0000472	IAO:0000115		
WARN	missing_definition	PHIPO:0000472	IAO:0000600		
WARN	missing_definition	PHIPO:0000473	IAO:0000115		
WARN	missing_definition	PHIPO:0000473	IAO:0000600		
WARN	missing_definition	PHIPO:0000474	IAO:0000600		
WARN	missing_definition	PHIPO:0000475	IAO:0000115		
WARN	missing_definition	PHIPO:0000475	IAO:0000600		
WARN	missing_definition	PHIPO:0000476	IAO:0000115		
WARN	missing_definition	PHIPO:0000476	IAO:0000600		
WARN	missing_definition	PHIPO:0000477	IAO:0000115		
WARN	missing_definition	PHIPO:0000477	IAO:0000600		
WARN	missing_definition	PHIPO:0000478	IAO:0000115		
WARN	missing_definition	PHIPO:0000478	IAO:0000600		
WARN	missing_definition	PHIPO:0000479	IAO:0000115		
WARN	missing_definition	PHIPO:0000479	IAO:0000600		
WARN	missing_definition	PHIPO:0000480	IAO:0000115		
WARN	missing_definition	PHIPO:0000480	IAO:0000600		
WARN	missing_definition	PHIPO:0000481	IAO:0000115		
WARN	missing_definition	PHIPO:0000481	IAO:0000600		
WARN	missing_definition	PHIPO:0000483	IAO:0000600		
WARN	missing_definition	PHIPO:0000484	IAO:0000600		
WARN	missing_definition	PHIPO:0000492	IAO:0000600		
WARN	missing_definition	PHIPO:0000493	IAO:0000600		
WARN	missing_definition	PHIPO:0000494	IAO:0000600		
WARN	missing_definition	PHIPO:0000495	IAO:0000600		
WARN	missing_definition	PHIPO:0000496	IAO:0000600		
WARN	missing_definition	PHIPO:0000497	IAO:0000600		
WARN	missing_definition	PHIPO:0000498	IAO:0000600		
WARN	missing_definition	PHIPO:0000499	IAO:0000600		
WARN	missing_definition	PHIPO:0000500	IAO:0000600		
WARN	missing_definition	PHIPO:0000501	IAO:0000600		
WARN	missing_definition	PHIPO:0000502	IAO:0000600		
WARN	missing_definition	PHIPO:0000503	IAO:0000600		
WARN	missing_definition	PHIPO:0000504	IAO:0000600		
WARN	missing_definition	PHIPO:0000505	IAO:0000600		
WARN	missing_definition	PHIPO:0000506	IAO:0000115		
WARN	missing_definition	PHIPO:0000506	IAO:0000600		
WARN	missing_definition	PHIPO:0000507	IAO:0000115		
WARN	missing_definition	PHIPO:0000507	IAO:0000600		
WARN	missing_definition	PHIPO:0000509	IAO:0000600		
WARN	missing_definition	PHIPO:0000510	IAO:0000600		
WARN	missing_definition	PHIPO:0000512	IAO:0000600		
WARN	missing_definition	PHIPO:0000513	IAO:0000600		
WARN	missing_definition	PHIPO:0000514	IAO:0000600		
WARN	missing_definition	PHIPO:0000516	IAO:0000115		
WARN	missing_definition	PHIPO:0000516	IAO:0000600		
WARN	missing_definition	PHIPO:0000517	IAO:0000600		
WARN	missing_definition	PHIPO:0000518	IAO:0000115		
WARN	missing_definition	PHIPO:0000518	IAO:0000600		
WARN	missing_definition	PHIPO:0000519	IAO:0000600		
WARN	missing_definition	PHIPO:0000520	IAO:0000600		
WARN	missing_definition	PHIPO:0000521	IAO:0000600		
WARN	missing_definition	PHIPO:0000523	IAO:0000600		
WARN	missing_definition	PHIPO:0000524	IAO:0000600		
WARN	missing_definition	PHIPO:0000526	IAO:0000600		
WARN	missing_definition	PHIPO:0000527	IAO:0000600		
WARN	missing_definition	PHIPO:0000528	IAO:0000600		
WARN	missing_definition	PHIPO:0000529	IAO:0000600		
WARN	missing_definition	PHIPO:0000530	IAO:0000600		
WARN	missing_definition	PHIPO:0000531	IAO:0000600		
WARN	missing_definition	PHIPO:0000532	IAO:0000600		
WARN	missing_definition	PHIPO:0000533	IAO:0000600		
WARN	missing_definition	PHIPO:0000534	IAO:0000600		
WARN	missing_definition	PHIPO:0000535	IAO:0000600		
WARN	missing_definition	PHIPO:0000536	IAO:0000600		
WARN	missing_definition	PHIPO:0000537	IAO:0000600		
WARN	missing_definition	PHIPO:0000538	IAO:0000600		
WARN	missing_definition	PHIPO:0000539	IAO:0000600		
WARN	missing_definition	PHIPO:0000540	IAO:0000600		
WARN	missing_definition	PHIPO:0000541	IAO:0000600		
WARN	missing_definition	PHIPO:0000542	IAO:0000600		
WARN	missing_definition	PHIPO:0000543	IAO:0000600		
WARN	missing_definition	PHIPO:0000544	IAO:0000600		
WARN	missing_definition	PHIPO:0000545	IAO:0000600		
WARN	missing_definition	PHIPO:0000546	IAO:0000600		
WARN	missing_definition	PHIPO:0000548	IAO:0000600		
WARN	missing_definition	PHIPO:0000549	IAO:0000600		
WARN	missing_definition	PHIPO:0000550	IAO:0000600		
WARN	missing_definition	PHIPO:0000551	IAO:0000600		
WARN	missing_definition	PHIPO:0000552	IAO:0000600		
WARN	missing_definition	PHIPO:0000553	IAO:0000600		
WARN	missing_definition	PHIPO:0000554	IAO:0000600		
WARN	missing_definition	PHIPO:0000555	IAO:0000600		
WARN	missing_definition	PHIPO:0000556	IAO:0000600		
WARN	missing_definition	PHIPO:0000557	IAO:0000600		
WARN	missing_definition	PHIPO:0000558	IAO:0000600		
WARN	missing_definition	PHIPO:0000559	IAO:0000600		
WARN	missing_definition	PHIPO:0000560	IAO:0000600		
WARN	missing_definition	PHIPO:0000561	IAO:0000600		
WARN	missing_definition	PHIPO:0000562	IAO:0000600		
WARN	missing_definition	PHIPO:0000563	IAO:0000600		
WARN	missing_definition	PHIPO:0000564	IAO:0000600		
WARN	missing_definition	PHIPO:0000565	IAO:0000600		
WARN	missing_definition	PHIPO:0000566	IAO:0000600		
WARN	missing_definition	PHIPO:0000567	IAO:0000600		
WARN	missing_definition	PHIPO:0000569	IAO:0000600		
WARN	missing_definition	PHIPO:0000570	IAO:0000600		
WARN	missing_definition	PHIPO:0000571	IAO:0000600		
WARN	missing_definition	PHIPO:0000572	IAO:0000600		
WARN	missing_definition	PHIPO:0000573	IAO:0000600		
WARN	missing_definition	PHIPO:0000574	IAO:0000600		
WARN	missing_definition	PHIPO:0000575	IAO:0000600		
WARN	missing_definition	PHIPO:0000576	IAO:0000600		
WARN	missing_definition	PHIPO:0000577	IAO:0000600		
WARN	missing_definition	PHIPO:0000578	IAO:0000600		
WARN	missing_definition	PHIPO:0000579	IAO:0000600		
WARN	missing_definition	PHIPO:0000580	IAO:0000600		
WARN	missing_definition	PHIPO:0000581	IAO:0000600		
WARN	missing_definition	PHIPO:0000582	IAO:0000600		
WARN	missing_definition	PHIPO:0000583	IAO:0000600		
WARN	missing_definition	PHIPO:0000584	IAO:0000600		
WARN	missing_definition	PHIPO:0000586	IAO:0000600		
WARN	missing_definition	PHIPO:0000587	IAO:0000600		
WARN	missing_definition	PHIPO:0000588	IAO:0000600		
WARN	missing_definition	PHIPO:0000589	IAO:0000600		
WARN	missing_definition	PHIPO:0000590	IAO:0000600		
WARN	missing_definition	PHIPO:0000591	IAO:0000600		
WARN	missing_definition	PHIPO:0000592	IAO:0000600		
WARN	missing_definition	PHIPO:0000593	IAO:0000600		
WARN	missing_definition	PHIPO:0000594	IAO:0000600		
WARN	missing_definition	PHIPO:0000596	IAO:0000600		
WARN	missing_definition	PHIPO:0000597	IAO:0000600		
WARN	missing_definition	PHIPO:0000598	IAO:0000600		
WARN	missing_definition	PHIPO:0000599	IAO:0000600		
WARN	missing_definition	PHIPO:0000600	IAO:0000600		
WARN	missing_definition	PHIPO:0000601	IAO:0000600		
WARN	missing_definition	PHIPO:0000602	IAO:0000600		
WARN	missing_definition	PHIPO:0000603	IAO:0000600		
WARN	missing_definition	PHIPO:0000604	IAO:0000600		
WARN	missing_definition	PHIPO:0000605	IAO:0000600		
WARN	missing_definition	PHIPO:0000606	IAO:0000600		
WARN	missing_definition	PHIPO:0000607	IAO:0000600		
WARN	missing_definition	PHIPO:0000608	IAO:0000600		
WARN	missing_definition	PHIPO:0000609	IAO:0000600		
WARN	missing_definition	PHIPO:0000610	IAO:0000600		
WARN	missing_definition	PHIPO:0000611	IAO:0000600		
WARN	missing_definition	PHIPO:0000612	IAO:0000600		
WARN	missing_definition	PHIPO:0000613	IAO:0000600		
WARN	missing_definition	PHIPO:0000615	IAO:0000600		
WARN	missing_definition	PHIPO:0000616	IAO:0000600		
WARN	missing_definition	PHIPO:0000617	IAO:0000600		
WARN	missing_definition	PHIPO:0000618	IAO:0000600		
WARN	missing_definition	PHIPO:0000619	IAO:0000600		
WARN	missing_definition	PHIPO:0000620	IAO:0000600		
WARN	missing_definition	PHIPO:0000621	IAO:0000600		
WARN	missing_definition	PHIPO:0000622	IAO:0000600		
WARN	missing_definition	PHIPO:0000623	IAO:0000600		
WARN	missing_definition	PHIPO:0000624	IAO:0000600		
WARN	missing_definition	PHIPO:0000625	IAO:0000600		
WARN	missing_definition	PHIPO:0000626	IAO:0000600		
WARN	missing_definition	PHIPO:0000627	IAO:0000600		
WARN	missing_definition	PHIPO:0000628	IAO:0000600		
WARN	missing_definition	PHIPO:0000629	IAO:0000600		
WARN	missing_definition	PHIPO:0000630	IAO:0000600		
WARN	missing_definition	PHIPO:0000631	IAO:0000600		
WARN	missing_definition	PHIPO:0000632	IAO:0000600		
WARN	missing_definition	PHIPO:0000633	IAO:0000600		
WARN	missing_definition	PHIPO:0000634	IAO:0000600		
WARN	missing_definition	PHIPO:0000635	IAO:0000600		
WARN	missing_definition	PHIPO:0000636	IAO:0000600		
WARN	missing_definition	PHIPO:0000639	IAO:0000600		
WARN	missing_definition	PHIPO:0000640	IAO:0000600		
WARN	missing_definition	PHIPO:0000641	IAO:0000600		
WARN	missing_definition	PHIPO:0000642	IAO:0000600		
WARN	missing_definition	PHIPO:0000643	IAO:0000600		
WARN	missing_definition	PHIPO:0000644	IAO:0000600		
WARN	missing_definition	PHIPO:0000645	IAO:0000600		
WARN	missing_definition	PHIPO:0000646	IAO:0000600		
WARN	missing_definition	PHIPO:0000647	IAO:0000600		
WARN	missing_definition	PHIPO:0000648	IAO:0000600		
WARN	missing_definition	PHIPO:0000649	IAO:0000600		
WARN	missing_definition	PHIPO:0000650	IAO:0000600		
WARN	missing_definition	PHIPO:0000651	IAO:0000600		
WARN	missing_definition	PHIPO:0000652	IAO:0000600		
WARN	missing_definition	PHIPO:0000653	IAO:0000600		
WARN	missing_definition	PHIPO:0000654	IAO:0000600		
WARN	missing_definition	PHIPO:0000655	IAO:0000600		
WARN	missing_definition	PHIPO:0000656	IAO:0000600		
WARN	missing_definition	PHIPO:0000657	IAO:0000600		
WARN	missing_definition	PHIPO:0000658	IAO:0000600		
WARN	missing_definition	PHIPO:0000659	IAO:0000600		
WARN	missing_definition	PHIPO:0000660	IAO:0000600		
WARN	missing_definition	PHIPO:0000661	IAO:0000600		
WARN	missing_definition	PHIPO:0000662	IAO:0000600		
WARN	missing_definition	PHIPO:0000663	IAO:0000600		
WARN	missing_definition	PHIPO:0000664	IAO:0000600		
WARN	missing_definition	PHIPO:0000665	IAO:0000600		
WARN	missing_definition	PHIPO:0000666	IAO:0000600		
WARN	missing_definition	PHIPO:0000667	IAO:0000600		
WARN	missing_definition	PHIPO:0000668	IAO:0000600		
WARN	missing_definition	PHIPO:0000669	IAO:0000600		
WARN	missing_definition	PHIPO:0000670	IAO:0000600		
WARN	missing_definition	PHIPO:0000671	IAO:0000600		
WARN	missing_definition	PHIPO:0000672	IAO:0000600		
WARN	missing_definition	PHIPO:0000673	IAO:0000600		
WARN	missing_definition	PHIPO:0000674	IAO:0000600		
WARN	missing_definition	PHIPO:0000675	IAO:0000600		
WARN	missing_definition	PHIPO:0000676	IAO:0000600		
WARN	missing_definition	PHIPO:0000677	IAO:0000600		
WARN	missing_definition	PHIPO:0000678	IAO:0000600		
WARN	missing_definition	PHIPO:0000679	IAO:0000600		
WARN	missing_definition	PHIPO:0000681	IAO:0000600		
WARN	missing_definition	PHIPO:0000682	IAO:0000600		
WARN	missing_definition	PHIPO:0000684	IAO:0000600		
WARN	missing_definition	PHIPO:0000685	IAO:0000600		
WARN	missing_definition	PHIPO:0000686	IAO:0000600		
WARN	missing_definition	PHIPO:0000688	IAO:0000600		
WARN	missing_definition	PHIPO:0000689	IAO:0000600		
WARN	missing_definition	PHIPO:0000690	IAO:0000600		
WARN	missing_definition	PHIPO:0000691	IAO:0000600		
WARN	missing_definition	PHIPO:0000692	IAO:0000600		
WARN	missing_definition	PHIPO:0000693	IAO:0000600		
WARN	missing_definition	PHIPO:0000694	IAO:0000600		
WARN	missing_definition	PHIPO:0000695	IAO:0000600		
WARN	missing_definition	PHIPO:0000696	IAO:0000600		
WARN	missing_definition	PHIPO:0000697	IAO:0000600		
WARN	missing_definition	PHIPO:0000698	IAO:0000600		
WARN	missing_definition	PHIPO:0000699	IAO:0000600		
WARN	missing_definition	PHIPO:0000700	IAO:0000600		
WARN	missing_definition	PHIPO:0000701	IAO:0000600		
WARN	missing_definition	PHIPO:0000702	IAO:0000600		
WARN	missing_definition	PHIPO:0000703	IAO:0000600		
WARN	missing_definition	PHIPO:0000704	IAO:0000600		
WARN	missing_definition	PHIPO:0000705	IAO:0000600		
WARN	missing_definition	PHIPO:0000706	IAO:0000600		
